"date_time";"fuseau_hor";"dt_posix";"puissance"
"2015-09-26T20:59:59+02:00";"+02:00";2015-09-26 21:00:00;567,833333333
"2015-09-26T21:59:59+02:00";"+02:00";2015-09-26 22:00:00;690,833333333
"2015-09-26T22:59:59+02:00";"+02:00";2015-09-26 23:00:00;726,833333333
"2015-09-26T23:59:59+02:00";"+02:00";2015-09-27 00:00:00;615
"2015-09-27T00:59:59+02:00";"+02:00";2015-09-27 01:00:00;504,333333333
"2015-09-27T01:59:59+02:00";"+02:00";2015-09-27 02:00:00;415,833333333
"2015-09-27T02:59:59+02:00";"+02:00";2015-09-27 03:00:00;382,666666667
"2015-09-27T03:59:59+02:00";"+02:00";2015-09-27 04:00:00;355,666666667
"2015-09-27T04:59:59+02:00";"+02:00";2015-09-27 05:00:00;338,5
"2015-09-27T05:59:59+02:00";"+02:00";2015-09-27 06:00:00;343,5
"2015-09-27T06:59:59+02:00";"+02:00";2015-09-27 07:00:00;377,166666667
"2015-09-27T07:59:59+02:00";"+02:00";2015-09-27 08:00:00;443
"2015-09-27T08:59:59+02:00";"+02:00";2015-09-27 09:00:00;545,333333333
"2015-09-27T09:59:59+02:00";"+02:00";2015-09-27 10:00:00;562,666666667
"2015-09-27T10:59:59+02:00";"+02:00";2015-09-27 11:00:00;599,666666667
"2015-09-27T11:59:59+02:00";"+02:00";2015-09-27 12:00:00;581,5
"2015-09-27T12:59:59+02:00";"+02:00";2015-09-27 13:00:00;519,166666667
"2015-09-27T13:59:59+02:00";"+02:00";2015-09-27 14:00:00;458,5
"2015-09-27T14:59:59+02:00";"+02:00";2015-09-27 15:00:00;406,5
"2015-09-27T15:59:59+02:00";"+02:00";2015-09-27 16:00:00;387,333333333
"2015-09-27T16:59:59+02:00";"+02:00";2015-09-27 17:00:00;373,5
"2015-09-27T17:59:59+02:00";"+02:00";2015-09-27 18:00:00;426,333333333
"2015-09-27T18:59:59+02:00";"+02:00";2015-09-27 19:00:00;473,5
"2015-09-27T19:59:59+02:00";"+02:00";2015-09-27 20:00:00;519,166666667
"2015-09-27T20:59:59+02:00";"+02:00";2015-09-27 21:00:00;535,333333333
"2015-09-27T21:59:59+02:00";"+02:00";2015-09-27 22:00:00;665,333333333
"2015-09-27T22:59:59+02:00";"+02:00";2015-09-27 23:00:00;724,5
"2015-09-27T23:59:59+02:00";"+02:00";2015-09-28 00:00:00;567,166666667
"2015-09-28T00:59:59+02:00";"+02:00";2015-09-28 01:00:00;483,833333333
"2015-09-28T01:59:59+02:00";"+02:00";2015-09-28 02:00:00;422,833333333
"2015-09-28T02:59:59+02:00";"+02:00";2015-09-28 03:00:00;366,333333333
"2015-09-28T03:59:59+02:00";"+02:00";2015-09-28 04:00:00;355,5
"2015-09-28T04:59:59+02:00";"+02:00";2015-09-28 05:00:00;348,166666667
"2015-09-28T05:59:59+02:00";"+02:00";2015-09-28 06:00:00;331,666666667
"2015-09-28T06:59:59+02:00";"+02:00";2015-09-28 07:00:00;397,666666667
"2015-09-28T07:59:59+02:00";"+02:00";2015-09-28 08:00:00;465,666666667
"2015-09-28T08:59:59+02:00";"+02:00";2015-09-28 09:00:00;529,333333333
"2015-09-28T09:59:59+02:00";"+02:00";2015-09-28 10:00:00;549,166666667
"2015-09-28T10:59:59+02:00";"+02:00";2015-09-28 11:00:00;518,5
"2015-09-28T11:59:59+02:00";"+02:00";2015-09-28 12:00:00;518,666666667
"2015-09-28T12:59:59+02:00";"+02:00";2015-09-28 13:00:00;508,333333333
"2015-09-28T13:59:59+02:00";"+02:00";2015-09-28 14:00:00;470
"2015-09-28T14:59:59+02:00";"+02:00";2015-09-28 15:00:00;442
"2015-09-28T15:59:59+02:00";"+02:00";2015-09-28 16:00:00;422,166666667
"2015-09-28T16:59:59+02:00";"+02:00";2015-09-28 17:00:00;412
"2015-09-28T17:59:59+02:00";"+02:00";2015-09-28 18:00:00;448,666666667
"2015-09-28T18:59:59+02:00";"+02:00";2015-09-28 19:00:00;497
"2015-09-28T19:59:59+02:00";"+02:00";2015-09-28 20:00:00;523,333333333
"2015-09-28T20:59:59+02:00";"+02:00";2015-09-28 21:00:00;534
"2015-09-28T21:59:59+02:00";"+02:00";2015-09-28 22:00:00;670
"2015-09-28T22:59:59+02:00";"+02:00";2015-09-28 23:00:00;718,833333333
"2015-09-28T23:59:59+02:00";"+02:00";2015-09-29 00:00:00;591
"2015-09-29T00:59:59+02:00";"+02:00";2015-09-29 01:00:00;482,166666667
"2015-09-29T01:59:59+02:00";"+02:00";2015-09-29 02:00:00;404,833333333
"2015-09-29T02:59:59+02:00";"+02:00";2015-09-29 03:00:00;377,166666667
"2015-09-29T03:59:59+02:00";"+02:00";2015-09-29 04:00:00;368,5
"2015-09-29T04:59:59+02:00";"+02:00";2015-09-29 05:00:00;359,666666667
"2015-09-29T05:59:59+02:00";"+02:00";2015-09-29 06:00:00;360,5
"2015-09-29T06:59:59+02:00";"+02:00";2015-09-29 07:00:00;422
"2015-09-29T07:59:59+02:00";"+02:00";2015-09-29 08:00:00;512,5
"2015-09-29T08:59:59+02:00";"+02:00";2015-09-29 09:00:00;569,5
"2015-09-29T09:59:59+02:00";"+02:00";2015-09-29 10:00:00;558,833333333
"2015-09-29T10:59:59+02:00";"+02:00";2015-09-29 11:00:00;567,833333333
"2015-09-29T11:59:59+02:00";"+02:00";2015-09-29 12:00:00;549
"2015-09-29T12:59:59+02:00";"+02:00";2015-09-29 13:00:00;522,666666667
"2015-09-29T13:59:59+02:00";"+02:00";2015-09-29 14:00:00;474,5
"2015-09-29T14:59:59+02:00";"+02:00";2015-09-29 15:00:00;471,5
"2015-09-29T15:59:59+02:00";"+02:00";2015-09-29 16:00:00;451,666666667
"2015-09-29T16:59:59+02:00";"+02:00";2015-09-29 17:00:00;452
"2015-09-29T17:59:59+02:00";"+02:00";2015-09-29 18:00:00;499
"2015-09-29T18:59:59+02:00";"+02:00";2015-09-29 19:00:00;557
"2015-09-29T19:59:59+02:00";"+02:00";2015-09-29 20:00:00;563
"2015-09-29T20:59:59+02:00";"+02:00";2015-09-29 21:00:00;561,833333333
"2015-09-29T21:59:59+02:00";"+02:00";2015-09-29 22:00:00;689,333333333
"2015-09-29T22:59:59+02:00";"+02:00";2015-09-29 23:00:00;740,333333333
"2015-09-29T23:59:59+02:00";"+02:00";2015-09-30 00:00:00;612,333333333
"2015-09-30T00:59:59+02:00";"+02:00";2015-09-30 01:00:00;513,333333333
"2015-09-30T01:59:59+02:00";"+02:00";2015-09-30 02:00:00;442,833333333
"2015-09-30T02:59:59+02:00";"+02:00";2015-09-30 03:00:00;396,166666667
"2015-09-30T03:59:59+02:00";"+02:00";2015-09-30 04:00:00;396,666666667
"2015-09-30T04:59:59+02:00";"+02:00";2015-09-30 05:00:00;369,833333333
"2015-09-30T05:59:59+02:00";"+02:00";2015-09-30 06:00:00;367,5
"2015-09-30T06:59:59+02:00";"+02:00";2015-09-30 07:00:00;444
"2015-09-30T07:59:59+02:00";"+02:00";2015-09-30 08:00:00;520,166666667
"2015-09-30T08:59:59+02:00";"+02:00";2015-09-30 09:00:00;562,333333333
"2015-09-30T09:59:59+02:00";"+02:00";2015-09-30 10:00:00;578,833333333
"2015-09-30T10:59:59+02:00";"+02:00";2015-09-30 11:00:00;576,333333333
"2015-09-30T11:59:59+02:00";"+02:00";2015-09-30 12:00:00;579,333333333
"2015-09-30T12:59:59+02:00";"+02:00";2015-09-30 13:00:00;519,5
"2015-09-30T13:59:59+02:00";"+02:00";2015-09-30 14:00:00;500,5
"2015-09-30T14:59:59+02:00";"+02:00";2015-09-30 15:00:00;470,666666667
"2015-09-30T15:59:59+02:00";"+02:00";2015-09-30 16:00:00;441,833333333
"2015-09-30T16:59:59+02:00";"+02:00";2015-09-30 17:00:00;452,333333333
"2015-09-30T17:59:59+02:00";"+02:00";2015-09-30 18:00:00;489,5
"2015-09-30T18:59:59+02:00";"+02:00";2015-09-30 19:00:00;533,333333333
"2015-09-30T19:59:59+02:00";"+02:00";2015-09-30 20:00:00;566,666666667
"2015-09-30T20:59:59+02:00";"+02:00";2015-09-30 21:00:00;569,666666667
"2015-09-30T21:59:59+02:00";"+02:00";2015-09-30 22:00:00;707,666666667
"2015-09-30T22:59:59+02:00";"+02:00";2015-09-30 23:00:00;750,166666667
"2015-09-30T23:59:59+02:00";"+02:00";2015-10-01 00:00:00;591,666666667
"2015-10-01T00:59:59+02:00";"+02:00";2015-10-01 01:00:00;521,333333333
"2015-10-01T01:59:59+02:00";"+02:00";2015-10-01 02:00:00;460
"2015-10-01T02:59:59+02:00";"+02:00";2015-10-01 03:00:00;398
"2015-10-01T03:59:59+02:00";"+02:00";2015-10-01 04:00:00;406,166666667
"2015-10-01T04:59:59+02:00";"+02:00";2015-10-01 05:00:00;374,666666667
"2015-10-01T05:59:59+02:00";"+02:00";2015-10-01 06:00:00;396,666666667
"2015-10-01T06:59:59+02:00";"+02:00";2015-10-01 07:00:00;455,166666667
"2015-10-01T07:59:59+02:00";"+02:00";2015-10-01 08:00:00;541
"2015-10-01T08:59:59+02:00";"+02:00";2015-10-01 09:00:00;583,333333333
"2015-10-01T09:59:59+02:00";"+02:00";2015-10-01 10:00:00;596
"2015-10-01T10:59:59+02:00";"+02:00";2015-10-01 11:00:00;576
"2015-10-01T11:59:59+02:00";"+02:00";2015-10-01 12:00:00;575,166666667
"2015-10-01T12:59:59+02:00";"+02:00";2015-10-01 13:00:00;555,5
"2015-10-01T13:59:59+02:00";"+02:00";2015-10-01 14:00:00;510
"2015-10-01T14:59:59+02:00";"+02:00";2015-10-01 15:00:00;478,666666667
"2015-10-01T15:59:59+02:00";"+02:00";2015-10-01 16:00:00;452,666666667
"2015-10-01T16:59:59+02:00";"+02:00";2015-10-01 17:00:00;450,333333333
"2015-10-01T17:59:59+02:00";"+02:00";2015-10-01 18:00:00;486,666666667
"2015-10-01T18:59:59+02:00";"+02:00";2015-10-01 19:00:00;519,666666667
"2015-10-01T19:59:59+02:00";"+02:00";2015-10-01 20:00:00;539,333333333
"2015-10-01T20:59:59+02:00";"+02:00";2015-10-01 21:00:00;540
"2015-10-01T21:59:59+02:00";"+02:00";2015-10-01 22:00:00;698,833333333
"2015-10-01T22:59:59+02:00";"+02:00";2015-10-01 23:00:00;722
"2015-10-01T23:59:59+02:00";"+02:00";2015-10-02 00:00:00;601
"2015-10-02T00:59:59+02:00";"+02:00";2015-10-02 01:00:00;527
"2015-10-02T01:59:59+02:00";"+02:00";2015-10-02 02:00:00;458
"2015-10-02T02:59:59+02:00";"+02:00";2015-10-02 03:00:00;413,5
"2015-10-02T03:59:59+02:00";"+02:00";2015-10-02 04:00:00;404,833333333
"2015-10-02T04:59:59+02:00";"+02:00";2015-10-02 05:00:00;374,833333333
"2015-10-02T05:59:59+02:00";"+02:00";2015-10-02 06:00:00;398,666666667
"2015-10-02T06:59:59+02:00";"+02:00";2015-10-02 07:00:00;452,5
"2015-10-02T07:59:59+02:00";"+02:00";2015-10-02 08:00:00;507,833333333
"2015-10-02T08:59:59+02:00";"+02:00";2015-10-02 09:00:00;552,5
"2015-10-02T09:59:59+02:00";"+02:00";2015-10-02 10:00:00;557,166666667
"2015-10-02T10:59:59+02:00";"+02:00";2015-10-02 11:00:00;557,333333333
"2015-10-02T11:59:59+02:00";"+02:00";2015-10-02 12:00:00;544,166666667
"2015-10-02T12:59:59+02:00";"+02:00";2015-10-02 13:00:00;528
"2015-10-02T13:59:59+02:00";"+02:00";2015-10-02 14:00:00;475,666666667
"2015-10-02T14:59:59+02:00";"+02:00";2015-10-02 15:00:00;458,166666667
"2015-10-02T15:59:59+02:00";"+02:00";2015-10-02 16:00:00;434,833333333
"2015-10-02T16:59:59+02:00";"+02:00";2015-10-02 17:00:00;443,166666667
"2015-10-02T17:59:59+02:00";"+02:00";2015-10-02 18:00:00;453
"2015-10-02T18:59:59+02:00";"+02:00";2015-10-02 19:00:00;498,5
"2015-10-02T19:59:59+02:00";"+02:00";2015-10-02 20:00:00;546,833333333
"2015-10-02T20:59:59+02:00";"+02:00";2015-10-02 21:00:00;554,666666667
"2015-10-02T21:59:59+02:00";"+02:00";2015-10-02 22:00:00;692,333333333
"2015-10-02T22:59:59+02:00";"+02:00";2015-10-02 23:00:00;710,833333333
"2015-10-02T23:59:59+02:00";"+02:00";2015-10-03 00:00:00;561,666666667
"2015-10-03T00:59:59+02:00";"+02:00";2015-10-03 01:00:00;519
"2015-10-03T01:59:59+02:00";"+02:00";2015-10-03 02:00:00;431,166666667
"2015-10-03T02:59:59+02:00";"+02:00";2015-10-03 03:00:00;393,666666667
"2015-10-03T03:59:59+02:00";"+02:00";2015-10-03 04:00:00;392,666666667
"2015-10-03T04:59:59+02:00";"+02:00";2015-10-03 05:00:00;355,666666667
"2015-10-03T05:59:59+02:00";"+02:00";2015-10-03 06:00:00;373,666666667
"2015-10-03T06:59:59+02:00";"+02:00";2015-10-03 07:00:00;411,833333333
"2015-10-03T07:59:59+02:00";"+02:00";2015-10-03 08:00:00;489,833333333
"2015-10-03T08:59:59+02:00";"+02:00";2015-10-03 09:00:00;551
"2015-10-03T09:59:59+02:00";"+02:00";2015-10-03 10:00:00;563,666666667
"2015-10-03T10:59:59+02:00";"+02:00";2015-10-03 11:00:00;541,166666667
"2015-10-03T11:59:59+02:00";"+02:00";2015-10-03 12:00:00;546
"2015-10-03T12:59:59+02:00";"+02:00";2015-10-03 13:00:00;489,833333333
"2015-10-03T13:59:59+02:00";"+02:00";2015-10-03 14:00:00;456,166666667
"2015-10-03T14:59:59+02:00";"+02:00";2015-10-03 15:00:00;444,166666667
"2015-10-03T15:59:59+02:00";"+02:00";2015-10-03 16:00:00;404,166666667
"2015-10-03T16:59:59+02:00";"+02:00";2015-10-03 17:00:00;401,5
"2015-10-03T17:59:59+02:00";"+02:00";2015-10-03 18:00:00;445,666666667
"2015-10-03T18:59:59+02:00";"+02:00";2015-10-03 19:00:00;503,333333333
"2015-10-03T19:59:59+02:00";"+02:00";2015-10-03 20:00:00;544,666666667
"2015-10-03T20:59:59+02:00";"+02:00";2015-10-03 21:00:00;539,333333333
"2015-10-03T21:59:59+02:00";"+02:00";2015-10-03 22:00:00;685,833333333
"2015-10-03T22:59:59+02:00";"+02:00";2015-10-03 23:00:00;714,166666667
"2015-10-03T23:59:59+02:00";"+02:00";2015-10-04 00:00:00;588,166666667
"2015-10-04T00:59:59+02:00";"+02:00";2015-10-04 01:00:00;506,333333333
"2015-10-04T01:59:59+02:00";"+02:00";2015-10-04 02:00:00;440
"2015-10-04T02:59:59+02:00";"+02:00";2015-10-04 03:00:00;386,166666667
"2015-10-04T03:59:59+02:00";"+02:00";2015-10-04 04:00:00;365,833333333
"2015-10-04T04:59:59+02:00";"+02:00";2015-10-04 05:00:00;336,666666667
"2015-10-04T05:59:59+02:00";"+02:00";2015-10-04 06:00:00;346,5
"2015-10-04T06:59:59+02:00";"+02:00";2015-10-04 07:00:00;375,833333333
"2015-10-04T07:59:59+02:00";"+02:00";2015-10-04 08:00:00;438,166666667
"2015-10-04T08:59:59+02:00";"+02:00";2015-10-04 09:00:00;527,333333333
"2015-10-04T09:59:59+02:00";"+02:00";2015-10-04 10:00:00;597,166666667
"2015-10-04T10:59:59+02:00";"+02:00";2015-10-04 11:00:00;623,166666667
"2015-10-04T11:59:59+02:00";"+02:00";2015-10-04 12:00:00;646,666666667
"2015-10-04T12:59:59+02:00";"+02:00";2015-10-04 13:00:00;588,5
"2015-10-04T13:59:59+02:00";"+02:00";2015-10-04 14:00:00;547,333333333
"2015-10-04T14:59:59+02:00";"+02:00";2015-10-04 15:00:00;499,833333333
"2015-10-04T15:59:59+02:00";"+02:00";2015-10-04 16:00:00;494,333333333
"2015-10-04T16:59:59+02:00";"+02:00";2015-10-04 17:00:00;502
"2015-10-04T17:59:59+02:00";"+02:00";2015-10-04 18:00:00;529,666666667
"2015-10-04T18:59:59+02:00";"+02:00";2015-10-04 19:00:00;591,833333333
"2015-10-04T19:59:59+02:00";"+02:00";2015-10-04 20:00:00;580,333333333
"2015-10-04T20:59:59+02:00";"+02:00";2015-10-04 21:00:00;557,333333333
"2015-10-04T21:59:59+02:00";"+02:00";2015-10-04 22:00:00;677
"2015-10-04T22:59:59+02:00";"+02:00";2015-10-04 23:00:00;718,5
"2015-10-04T23:59:59+02:00";"+02:00";2015-10-05 00:00:00;594
"2015-10-05T00:59:59+02:00";"+02:00";2015-10-05 01:00:00;501,666666667
"2015-10-05T01:59:59+02:00";"+02:00";2015-10-05 02:00:00;441,666666667
"2015-10-05T02:59:59+02:00";"+02:00";2015-10-05 03:00:00;400,333333333
"2015-10-05T03:59:59+02:00";"+02:00";2015-10-05 04:00:00;396
"2015-10-05T04:59:59+02:00";"+02:00";2015-10-05 05:00:00;357,833333333
"2015-10-05T05:59:59+02:00";"+02:00";2015-10-05 06:00:00;361
"2015-10-05T06:59:59+02:00";"+02:00";2015-10-05 07:00:00;408,5
"2015-10-05T07:59:59+02:00";"+02:00";2015-10-05 08:00:00;476,333333333
"2015-10-05T08:59:59+02:00";"+02:00";2015-10-05 09:00:00;577,333333333
"2015-10-05T09:59:59+02:00";"+02:00";2015-10-05 10:00:00;583,5
"2015-10-05T10:59:59+02:00";"+02:00";2015-10-05 11:00:00;598,833333333
"2015-10-05T11:59:59+02:00";"+02:00";2015-10-05 12:00:00;621,666666667
"2015-10-05T12:59:59+02:00";"+02:00";2015-10-05 13:00:00;548,833333333
"2015-10-05T13:59:59+02:00";"+02:00";2015-10-05 14:00:00;519
"2015-10-05T14:59:59+02:00";"+02:00";2015-10-05 15:00:00;496,166666667
"2015-10-05T15:59:59+02:00";"+02:00";2015-10-05 16:00:00;491,5
"2015-10-05T16:59:59+02:00";"+02:00";2015-10-05 17:00:00;497,666666667
"2015-10-05T17:59:59+02:00";"+02:00";2015-10-05 18:00:00;521,166666667
"2015-10-05T18:59:59+02:00";"+02:00";2015-10-05 19:00:00;573,833333333
"2015-10-05T19:59:59+02:00";"+02:00";2015-10-05 20:00:00;560,166666667
"2015-10-05T20:59:59+02:00";"+02:00";2015-10-05 21:00:00;541,666666667
"2015-10-05T21:59:59+02:00";"+02:00";2015-10-05 22:00:00;686,5
"2015-10-05T22:59:59+02:00";"+02:00";2015-10-05 23:00:00;715,333333333
"2015-10-05T23:59:59+02:00";"+02:00";2015-10-06 00:00:00;601,833333333
"2015-10-06T00:59:59+02:00";"+02:00";2015-10-06 01:00:00;549,333333333
"2015-10-06T01:59:59+02:00";"+02:00";2015-10-06 02:00:00;443,666666667
"2015-10-06T02:59:59+02:00";"+02:00";2015-10-06 03:00:00;406,833333333
"2015-10-06T03:59:59+02:00";"+02:00";2015-10-06 04:00:00;409,5
"2015-10-06T04:59:59+02:00";"+02:00";2015-10-06 05:00:00;400,833333333
"2015-10-06T05:59:59+02:00";"+02:00";2015-10-06 06:00:00;440
"2015-10-06T06:59:59+02:00";"+02:00";2015-10-06 07:00:00;453
"2015-10-06T07:59:59+02:00";"+02:00";2015-10-06 08:00:00;514,5
"2015-10-06T08:59:59+02:00";"+02:00";2015-10-06 09:00:00;569
"2015-10-06T09:59:59+02:00";"+02:00";2015-10-06 10:00:00;607,166666667
"2015-10-06T10:59:59+02:00";"+02:00";2015-10-06 11:00:00;638,833333333
"2015-10-06T11:59:59+02:00";"+02:00";2015-10-06 12:00:00;599,333333333
"2015-10-06T12:59:59+02:00";"+02:00";2015-10-06 13:00:00;544
"2015-10-06T13:59:59+02:00";"+02:00";2015-10-06 14:00:00;508
"2015-10-06T14:59:59+02:00";"+02:00";2015-10-06 15:00:00;485,333333333
"2015-10-06T15:59:59+02:00";"+02:00";2015-10-06 16:00:00;471,5
"2015-10-06T16:59:59+02:00";"+02:00";2015-10-06 17:00:00;479,666666667
"2015-10-06T17:59:59+02:00";"+02:00";2015-10-06 18:00:00;547,833333333
"2015-10-06T18:59:59+02:00";"+02:00";2015-10-06 19:00:00;629,166666667
"2015-10-06T19:59:59+02:00";"+02:00";2015-10-06 20:00:00;622,333333333
"2015-10-06T20:59:59+02:00";"+02:00";2015-10-06 21:00:00;587
"2015-10-06T21:59:59+02:00";"+02:00";2015-10-06 22:00:00;713,833333333
"2015-10-06T22:59:59+02:00";"+02:00";2015-10-06 23:00:00;738,166666667
"2015-10-06T23:59:59+02:00";"+02:00";2015-10-07 00:00:00;639,666666667
"2015-10-07T00:59:59+02:00";"+02:00";2015-10-07 01:00:00;563,666666667
"2015-10-07T01:59:59+02:00";"+02:00";2015-10-07 02:00:00;486
"2015-10-07T02:59:59+02:00";"+02:00";2015-10-07 03:00:00;433,333333333
"2015-10-07T03:59:59+02:00";"+02:00";2015-10-07 04:00:00;416,333333333
"2015-10-07T04:59:59+02:00";"+02:00";2015-10-07 05:00:00;402,666666667
"2015-10-07T05:59:59+02:00";"+02:00";2015-10-07 06:00:00;392,833333333
"2015-10-07T06:59:59+02:00";"+02:00";2015-10-07 07:00:00;464,833333333
"2015-10-07T07:59:59+02:00";"+02:00";2015-10-07 08:00:00;535,833333333
"2015-10-07T08:59:59+02:00";"+02:00";2015-10-07 09:00:00;595
"2015-10-07T09:59:59+02:00";"+02:00";2015-10-07 10:00:00;593,166666667
"2015-10-07T10:59:59+02:00";"+02:00";2015-10-07 11:00:00;581,166666667
"2015-10-07T11:59:59+02:00";"+02:00";2015-10-07 12:00:00;604,166666667
"2015-10-07T12:59:59+02:00";"+02:00";2015-10-07 13:00:00;543,5
"2015-10-07T13:59:59+02:00";"+02:00";2015-10-07 14:00:00;522,166666667
"2015-10-07T14:59:59+02:00";"+02:00";2015-10-07 15:00:00;481
"2015-10-07T15:59:59+02:00";"+02:00";2015-10-07 16:00:00;445,5
"2015-10-07T16:59:59+02:00";"+02:00";2015-10-07 17:00:00;429
"2015-10-07T17:59:59+02:00";"+02:00";2015-10-07 18:00:00;473,666666667
"2015-10-07T18:59:59+02:00";"+02:00";2015-10-07 19:00:00;561,166666667
"2015-10-07T19:59:59+02:00";"+02:00";2015-10-07 20:00:00;600,666666667
"2015-10-07T20:59:59+02:00";"+02:00";2015-10-07 21:00:00;561,666666667
"2015-10-07T21:59:59+02:00";"+02:00";2015-10-07 22:00:00;712,166666667
"2015-10-07T22:59:59+02:00";"+02:00";2015-10-07 23:00:00;724,833333333
"2015-10-07T23:59:59+02:00";"+02:00";2015-10-08 00:00:00;588,5
"2015-10-08T00:59:59+02:00";"+02:00";2015-10-08 01:00:00;534,666666667
"2015-10-08T01:59:59+02:00";"+02:00";2015-10-08 02:00:00;454
"2015-10-08T02:59:59+02:00";"+02:00";2015-10-08 03:00:00;413,166666667
"2015-10-08T03:59:59+02:00";"+02:00";2015-10-08 04:00:00;389,666666667
"2015-10-08T04:59:59+02:00";"+02:00";2015-10-08 05:00:00;381,166666667
"2015-10-08T05:59:59+02:00";"+02:00";2015-10-08 06:00:00;377,833333333
"2015-10-08T06:59:59+02:00";"+02:00";2015-10-08 07:00:00;432,666666667
"2015-10-08T07:59:59+02:00";"+02:00";2015-10-08 08:00:00;514,666666667
"2015-10-08T08:59:59+02:00";"+02:00";2015-10-08 09:00:00;572,666666667
"2015-10-08T09:59:59+02:00";"+02:00";2015-10-08 10:00:00;563,5
"2015-10-08T10:59:59+02:00";"+02:00";2015-10-08 11:00:00;533,833333333
"2015-10-08T11:59:59+02:00";"+02:00";2015-10-08 12:00:00;552,5
"2015-10-08T12:59:59+02:00";"+02:00";2015-10-08 13:00:00;497,166666667
"2015-10-08T13:59:59+02:00";"+02:00";2015-10-08 14:00:00;458,5
"2015-10-08T14:59:59+02:00";"+02:00";2015-10-08 15:00:00;422,833333333
"2015-10-08T15:59:59+02:00";"+02:00";2015-10-08 16:00:00;406,166666667
"2015-10-08T16:59:59+02:00";"+02:00";2015-10-08 17:00:00;411,166666667
"2015-10-08T17:59:59+02:00";"+02:00";2015-10-08 18:00:00;434,166666667
"2015-10-08T18:59:59+02:00";"+02:00";2015-10-08 19:00:00;503,5
"2015-10-08T19:59:59+02:00";"+02:00";2015-10-08 20:00:00;568,5
"2015-10-08T20:59:59+02:00";"+02:00";2015-10-08 21:00:00;554,166666667
"2015-10-08T21:59:59+02:00";"+02:00";2015-10-08 22:00:00;688,333333333
"2015-10-08T22:59:59+02:00";"+02:00";2015-10-08 23:00:00;709,833333333
"2015-10-08T23:59:59+02:00";"+02:00";2015-10-09 00:00:00;603,166666667
"2015-10-09T00:59:59+02:00";"+02:00";2015-10-09 01:00:00;515,833333333
"2015-10-09T01:59:59+02:00";"+02:00";2015-10-09 02:00:00;439,833333333
"2015-10-09T02:59:59+02:00";"+02:00";2015-10-09 03:00:00;399,833333333
"2015-10-09T03:59:59+02:00";"+02:00";2015-10-09 04:00:00;397,333333333
"2015-10-09T04:59:59+02:00";"+02:00";2015-10-09 05:00:00;370
"2015-10-09T05:59:59+02:00";"+02:00";2015-10-09 06:00:00;377,666666667
"2015-10-09T06:59:59+02:00";"+02:00";2015-10-09 07:00:00;444,166666667
"2015-10-09T07:59:59+02:00";"+02:00";2015-10-09 08:00:00;493,166666667
"2015-10-09T08:59:59+02:00";"+02:00";2015-10-09 09:00:00;534
"2015-10-09T09:59:59+02:00";"+02:00";2015-10-09 10:00:00;533,166666667
"2015-10-09T10:59:59+02:00";"+02:00";2015-10-09 11:00:00;519
"2015-10-09T11:59:59+02:00";"+02:00";2015-10-09 12:00:00;508,666666667
"2015-10-09T12:59:59+02:00";"+02:00";2015-10-09 13:00:00;448,833333333
"2015-10-09T13:59:59+02:00";"+02:00";2015-10-09 14:00:00;428,666666667
"2015-10-09T14:59:59+02:00";"+02:00";2015-10-09 15:00:00;406,833333333
"2015-10-09T15:59:59+02:00";"+02:00";2015-10-09 16:00:00;405,5
"2015-10-09T16:59:59+02:00";"+02:00";2015-10-09 17:00:00;393,5
"2015-10-09T17:59:59+02:00";"+02:00";2015-10-09 18:00:00;467,833333333
"2015-10-09T18:59:59+02:00";"+02:00";2015-10-09 19:00:00;546,166666667
"2015-10-09T19:59:59+02:00";"+02:00";2015-10-09 20:00:00;611,166666667
"2015-10-09T20:59:59+02:00";"+02:00";2015-10-09 21:00:00;594,333333333
"2015-10-09T21:59:59+02:00";"+02:00";2015-10-09 22:00:00;749,5
"2015-10-09T22:59:59+02:00";"+02:00";2015-10-09 23:00:00;773
"2015-10-09T23:59:59+02:00";"+02:00";2015-10-10 00:00:00;616
"2015-10-10T00:59:59+02:00";"+02:00";2015-10-10 01:00:00;546,166666667
"2015-10-10T01:59:59+02:00";"+02:00";2015-10-10 02:00:00;460,5
"2015-10-10T02:59:59+02:00";"+02:00";2015-10-10 03:00:00;434,5
"2015-10-10T03:59:59+02:00";"+02:00";2015-10-10 04:00:00;404,5
"2015-10-10T04:59:59+02:00";"+02:00";2015-10-10 05:00:00;384,333333333
"2015-10-10T05:59:59+02:00";"+02:00";2015-10-10 06:00:00;411
"2015-10-10T06:59:59+02:00";"+02:00";2015-10-10 07:00:00;466,333333333
"2015-10-10T07:59:59+02:00";"+02:00";2015-10-10 08:00:00;545,166666667
"2015-10-10T08:59:59+02:00";"+02:00";2015-10-10 09:00:00;593,833333333
"2015-10-10T09:59:59+02:00";"+02:00";2015-10-10 10:00:00;608
"2015-10-10T10:59:59+02:00";"+02:00";2015-10-10 11:00:00;618,833333333
"2015-10-10T11:59:59+02:00";"+02:00";2015-10-10 12:00:00;592,666666667
"2015-10-10T12:59:59+02:00";"+02:00";2015-10-10 13:00:00;571
"2015-10-10T13:59:59+02:00";"+02:00";2015-10-10 14:00:00;541,166666667
